매물명,주소,지역,매물종류,거래유형,전용면적(㎡),네이버부동산 링크,네이버 매물 ID,naver_url,naver_article_id,provider_agency_name,agency_name,is_verified_listing,verified_date,platform,auto_collected,collected_at,first_seen_at,last_seen_at,source_search_url,collection_condition,extraction_status,extraction_error,매물 상태,매매가(만원),전세금(만원),보증금(만원),월세(만원),공급면적(㎡),공급면적(평),supply_area_m2,supply_area_pyeong,전용면적(평),exclusive_area_m2,exclusive_area_pyeong,대지면적(㎡),대지면적(평),land_area_m2,land_area_pyeong,건물면적(㎡),건물면적(평),building_area_m2,building_area_pyeong,raw_card_text,parsed_deal_type,parsed_price_text,parsed_deposit,parsed_monthly_rent,parsed_sale_price,parsed_jeonse_price,area_m2,area_pyeong,city,district,neighborhood,full_address,current_price,is_new,price_change_status,price_change_text,latitude,longitude,collect_mode,관리비(만원),방 개수,욕실 수,previous_price,price_changed_at,price_change_amount
지이 1동,,청주시,오피스텔,월세,0.0,https://fin.land.naver.com/articles/2631500971,2631500971,https://fin.land.naver.com/articles/2631500971,2631500971,11 지웰시티뷰공인중개사사무소 부동산,11 지웰시티뷰공인중개사사무소 부동산,확인매물,2026.06.11,네이버부동산,예,2026-06-11T11:22:15+09:00,2026-06-11T11:22:15+09:00,2026-06-11T11:22:15+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,500.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
지이 1동
월세 500/60
오피스텔45C㎡ (전용28C)고/12층북향

""
빠른입주가능, 풀옵션, 부가세 별도, 주소전입 불가
""

확인매물 2026.06.11
지웰시티뷰공인중개사사무소
부동산뱅크
매물 보러가기",월세,500/60,500.0,60.0,0.0,0.0,0.0,0,청주시,,,청주시,60.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 중소형사무실,,복대동,사무실,월세,158.48,https://fin.land.naver.com/articles/2631467827,2631467827,https://fin.land.naver.com/articles/2631467827,2631467827,11 보배공인중개사사무소 부동산,11 보배공인중개사사무소 부동산,확인매물,2026.06.11,네이버부동산,예,2026-06-11T11:22:16+09:00,2026-06-11T11:22:16+09:00,2026-06-11T11:22:16+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,47.94,158.48,47.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 중소형사무실
월세 1,000/100
사무실2015.08(11년차)계약158.48㎡ (전용158.48)3/5층

""
입주협의 승강기있는 깔끔한 사무실건물 복대사거리 인근 위치
""

확인매물 2026.06.11
보배공인중개사사무소
부동산써브
매물 보러가기",월세,"1,000/100",1000.0,100.0,0.0,0.0,158.48,47.94,청주시,흥덕구,복대동,청주시 흥덕구 복대동,100.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반상가,,복대동,창고,월세,29.0,https://fin.land.naver.com/articles/2631475034,2631475034,https://fin.land.naver.com/articles/2631475034,2631475034,11 보배공인중개사사무소 부동산,11 보배공인중개사사무소 부동산,확인매물,2026.06.11,네이버부동산,예,2026-06-11T11:22:16+09:00,2026-06-11T11:22:16+09:00,2026-06-11T11:22:16+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,8.77,29.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 일반상가
월세 200/30
상가점포1979.05(48년차)계약29㎡ (전용29)1/2층

""
서원초 인근 개인 사무실, 창고 임대
""

확인매물 2026.06.11
보배공인중개사사무소
부동산써브
매물 보러가기",월세,200/30,200.0,30.0,0.0,0.0,29.0,8.77,청주시,흥덕구,복대동,청주시 흥덕구 복대동,30.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 대,,복대동,토지,매매,745.0,https://fin.land.naver.com/articles/2631468858,2631468858,https://fin.land.naver.com/articles/2631468858,2631468858,11 좋은터공인중개사사무소 매경부동산,11 좋은터공인중개사사무소 매경부동산,확인매물,2026.06.11,네이버부동산,예,2026-06-11T11:22:16+09:00,2026-06-11T11:22:16+09:00,2026-06-11T11:22:16+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.36,745.0,225.36,745.0,225.36,745.0,225.36,0.0,0.0,0.0,0.0,"관심매물
복대동 대
매매 18억
토지대지745㎡근생, 다가구, 빌라제2종일반주거지역

""
공단오거리 대규모 아파트 입주 및 신축현장 중심
""

확인매물 2026.06.11
좋은터공인중개사사무소
매경부동산
매물 보러가기",매매,18억,0.0,0.0,180000.0,0.0,745.0,225.36,청주시,흥덕구,복대동,청주시 흥덕구 복대동,180000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
금호어울림1단지 103동,,청주시,아파트,매매,0.0,https://fin.land.naver.com/articles/2631398854,2631398854,https://fin.land.naver.com/articles/2631398854,2631398854,,,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:12+09:00,2026-06-11T11:32:12+09:00,2026-06-11T11:32:12+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
6
개
금호어울림1단지 103동
매매 5억 8,000
아파트164A㎡ (전용131A)5/20층남동향
집주인확인매물 2026.06.10
중개사 4곳에서 등록했어요
매물목록 펼치기",매매,"5억 8,000",0.0,0.0,58000.0,0.0,0.0,0,청주시,,,청주시,58000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
대농지구롯데캐슬시티 1동,,청주시,오피스텔,전세,0.0,https://fin.land.naver.com/articles/2631334291,2631334291,https://fin.land.naver.com/articles/2631334291,2631334291,10 지웰사랑공인중개사합동사무소 매경부동산,10 지웰사랑공인중개사합동사무소 매경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T14:02:01+09:00,2026-06-11T11:32:13+09:00,2026-06-11T14:02:01+09:00,https://fin.land.naver.com/map?center=3zB1BZ-2A9gKM&zoom=14.236066429327362&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
대농지구롯데캐슬시티 1동
전세 1억 1,000
오피스텔60A㎡ (전용28A)14/15층북향

""
귀한 오피스텔전세, 9월22일입주가능, 풀옵션 깨끗한 오피스텔
""

집주인확인매물 2026.06.10
지웰사랑공인중개사합동사무소
매경부동산
매물 보러가기",전세,"1억 1,000",0.0,0.0,0.0,11000.0,0.0,0,청주시,,,청주시,11000.0,신규,변동 없음,변동 없음,0.0,0.0,quick_scan,,,,0,0,0
금호어울림1단지 101동,,청주시,아파트,매매,0.0,https://fin.land.naver.com/articles/2631400529,2631400529,https://fin.land.naver.com/articles/2631400529,2631400529,,,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:13+09:00,2026-06-11T11:32:13+09:00,2026-06-11T11:32:13+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
4
개
금호어울림1단지 101동
매매 5억 8,000
아파트164B㎡ (전용131B)5/20층남동향
집주인확인매물 2026.06.10
중개사 4곳에서 등록했어요
매물목록 펼치기",매매,"5억 8,000",0.0,0.0,58000.0,0.0,0.0,0,청주시,,,청주시,58000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
두진하트리움 105동,,청주시,아파트,매매,81.0,https://fin.land.naver.com/articles/2631321784,2631321784,https://fin.land.naver.com/articles/2631321784,2631321784,10 영조공인중개사합동사무소 한경부동산,10 영조공인중개사합동사무소 한경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:13+09:00,2026-06-11T11:32:13+09:00,2026-06-11T11:32:13+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,81.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
두진하트리움 105동
매매 1억 7,000
아파트81㎡ (전용59)1/15층남향
집주인확인매물 2026.06.10
영조공인중개사합동사무소
한경부동산
매물 보러가기",매매,"1억 7,000",0.0,0.0,17000.0,0.0,81.0,24.5,청주시,,,청주시,17000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
더샵청주센트럴 109동,,청주시,아파트,매매,101.0,https://fin.land.naver.com/articles/2631243881,2631243881,https://fin.land.naver.com/articles/2631243881,2631243881,,,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:13+09:00,2026-06-11T11:32:13+09:00,2026-06-11T11:32:13+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55,101.0,30.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
6
개
더샵청주센트럴 109동
매매 5억 1,000
아파트101㎡ (전용74)16/24층남서향
집주인확인매물 2026.06.10
중개사 4곳에서 등록했어요
매물목록 펼치기",매매,"5억 1,000",0.0,0.0,51000.0,0.0,101.0,30.55,청주시,,,청주시,51000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
재원 1동,,청주시,아파트,매매,77.0,https://fin.land.naver.com/articles/2631340326,2631340326,https://fin.land.naver.com/articles/2631340326,2631340326,10 시원합동공인중개사사무소 부동산,10 시원합동공인중개사사무소 부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:14+09:00,2026-06-11T11:32:14+09:00,2026-06-11T11:32:14+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29,77.0,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
6
개
재원 1동
매매 1억
아파트77㎡ (전용59)6/6층남향

""
올리모델링 깨끗하고 깔끔한 집
""

집주인확인매물 2026.06.10
시원합동공인중개사사무소
부동산써브
매물 보러가기",매매,1억,0.0,0.0,10000.0,0.0,77.0,23.29,청주시,,,청주시,10000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
더샵청주센트럴 105동,,청주시,아파트,매매,0.0,https://fin.land.naver.com/articles/2631269575,2631269575,https://fin.land.naver.com/articles/2631269575,2631269575,10 복대자이공인중개사사무소 부동산,10 복대자이공인중개사사무소 부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:14+09:00,2026-06-11T11:32:14+09:00,2026-06-11T11:32:14+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,57500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
더샵청주센트럴 105동
매매 5억 7,500
아파트111A㎡ (전용84A)21/25층남서향

""
에어컨풀, 주방,욕실 스타일업, 조명,환기,더샵북카페이용편리, 입주협의
""

집주인확인매물 2026.06.10
복대자이공인중개사사무소
부동산포스
매물 보러가기",매매,"5억 7,500",0.0,0.0,57500.0,0.0,0.0,0,청주시,,,청주시,57500.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,20.0,https://fin.land.naver.com/articles/2631365884,2631365884,https://fin.land.naver.com/articles/2631365884,2631365884,10 청주SK뷰자이월드공인중개사사무소 부동산,10 청주SK뷰자이월드공인중개사사무소 부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T14:02:03+09:00,2026-06-11T11:32:14+09:00,2026-06-11T14:02:03+09:00,https://fin.land.naver.com/map?center=3zB1BZ-2A9gKM&zoom=14.236066429327362&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,300.0,33.0,0.0,0.0,0.0,0.0,6.05,20.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
5
개
복대동 일반원룸
월세 300/33
원룸관리비 10만원전용20㎡

""
초가성비 깔끔 분리형원룸,풀옵션,즉시입주가능합니다
""

집주인확인매물 2026.06.10
청주SK뷰자이월드공인중개사사무소
부동산포스
매물 보러가기",월세,300/33,300.0,33.0,0.0,0.0,20.0,6.05,청주시,흥덕구,복대동,청주시 흥덕구 복대동,33.0,신규,변동 없음,변동 없음,0.0,0.0,quick_scan,10.0,,,0,0,0
복대동 주건축물제1동,,복대동,원룸,월세,49.0,https://fin.land.naver.com/articles/2631359848,2631359848,https://fin.land.naver.com/articles/2631359848,2631359848,10 집현전합동공인중개사사무소 매경부동산,10 집현전합동공인중개사사무소 매경부동산,확인매물,2026.06.10,네이버부동산,예,2026-06-11T14:02:03+09:00,2026-06-11T11:32:15+09:00,2026-06-11T14:02:03+09:00,https://fin.land.naver.com/map?center=3zB1BZ-2A9gKM&zoom=14.236066429327362&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,500.0,60.0,49.0,14.82,49.0,14.82,14.82,49.0,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
5
개
복대동 주건축물제1동
월세 500/60
원룸관리비 10만원공급49㎡ (전용46)

""
솔밭초중옆, 하이닉스 백화점 씨티몰 인근, 즉시입주
""

집주인확인매물 2026.06.10
집현전합동공인중개사사무소
매경부동산
매물 보러가기",월세,500/60,500.0,60.0,0.0,0.0,49.0,14.82,청주시,흥덕구,복대동,청주시 흥덕구 복대동,60.0,신규,변동 없음,변동 없음,0.0,0.0,quick_scan,10.0,,,0,0,0
형석(992) 1동,,청주시,아파트,전세,99.0,https://fin.land.naver.com/articles/2631215238/out-link-bridge?cpId=asil,2631215238,https://fin.land.naver.com/articles/2631215238/out-link-bridge?cpId=asil,2631215238,,,확인매물,2026.06.10,네이버부동산,예,2026-06-11T11:32:15+09:00,2026-06-11T11:32:15+09:00,2026-06-11T11:32:15+09:00,https://fin.land.naver.com/map?center=3zAPcq-2A94uJ&zoom=14.313509941651903&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A01-A04-B01-A02-A05-A06-A07-C02-B02-C01-C03-C04-F01-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEyiVBhwiA9vIB2AcwAq3XvAAigzVNx6pI-mAC%2BlgLpA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,99.0,29.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
19
개
형석(992) 1동
전세 1억 2,000
아파트99㎡ (전용84)4/5층남향
집주인확인매물 2026.06.10
중개사 3곳에서 등록했어요
매물목록 펼치기",전세,"1억 2,000",0.0,0.0,0.0,12000.0,99.0,29.95,청주시,,,청주시,12000.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
