수집시간,조건ID,상태,URL,메시지
2026-06-10T10:25:54+00:00,20260610094838704354,Raw response length,https://new.land.naver.com/api/articles?cortarNo=4375000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,76
2026-06-10T10:25:54+00:00,20260610094838704354,Error reason if failed,https://new.land.naver.com/api/articles?cortarNo=4375000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,자동 추출 실패: HTTPError: 429 Client Error: Too Many Requests for url: https://new.land.naver.com/api/articles?cortarNo=4375000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:04+00:00,20260610094838704354,Generated search URL,https://new.land.naver.com/api/articles?cortarNo=4376000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,https://new.land.naver.com/api/articles?cortarNo=4376000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:08+00:00,20260610094838704354,Request status code,https://new.land.naver.com/api/articles?cortarNo=4376000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,429
2026-06-10T10:26:08+00:00,20260610094838704354,Raw response length,https://new.land.naver.com/api/articles?cortarNo=4376000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,76
2026-06-10T10:26:08+00:00,20260610094838704354,Error reason if failed,https://new.land.naver.com/api/articles?cortarNo=4376000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,자동 추출 실패: HTTPError: 429 Client Error: Too Many Requests for url: https://new.land.naver.com/api/articles?cortarNo=4376000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:18+00:00,20260610094838704354,Generated search URL,https://new.land.naver.com/api/articles?cortarNo=4377000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,https://new.land.naver.com/api/articles?cortarNo=4377000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:23+00:00,20260610094838704354,Request status code,https://new.land.naver.com/api/articles?cortarNo=4377000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,429
2026-06-10T10:26:23+00:00,20260610094838704354,Raw response length,https://new.land.naver.com/api/articles?cortarNo=4377000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,76
2026-06-10T10:26:23+00:00,20260610094838704354,Error reason if failed,https://new.land.naver.com/api/articles?cortarNo=4377000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,자동 추출 실패: HTTPError: 429 Client Error: Too Many Requests for url: https://new.land.naver.com/api/articles?cortarNo=4377000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:33+00:00,20260610094838704354,Generated search URL,https://new.land.naver.com/api/articles?cortarNo=4380000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,https://new.land.naver.com/api/articles?cortarNo=4380000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:37+00:00,20260610094838704354,Request status code,https://new.land.naver.com/api/articles?cortarNo=4380000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,429
2026-06-10T10:26:37+00:00,20260610094838704354,Raw response length,https://new.land.naver.com/api/articles?cortarNo=4380000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,76
2026-06-10T10:26:37+00:00,20260610094838704354,Error reason if failed,https://new.land.naver.com/api/articles?cortarNo=4380000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,자동 추출 실패: HTTPError: 429 Client Error: Too Many Requests for url: https://new.land.naver.com/api/articles?cortarNo=4380000000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T10:26:47+00:00,20260610094838704354,Found listings count,,0
2026-06-10T10:26:47+00:00,20260610094838704354,No new listings,https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4,검색 응답에서 매물 목록을 찾지 못했습니다. 검색 조건 또는 네이버 응답을 확인하세요.
2026-06-10T10:26:47+00:00,,New listings saved count,,0
2026-06-10T10:26:47+00:00,,Duplicate skipped count,,0
2026-06-10T10:26:47+00:00,,No new listings,,검색 결과 후보 매물이 없습니다.
2026-06-10T10:26:47+00:00,,Collection complete,,"Found listings count=0, New listings saved count=0, Duplicate skipped count=0, Filtered=0, Failed=14"
2026-06-10T20:01:22+09:00,,실행 시간,,2026-06-10T20:01:22+09:00
2026-06-10T20:01:22+09:00,,Loaded conditions,,"1 total, 1 active"
2026-06-10T20:01:22+09:00,,Request headers,,"User-Agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36; Referer=https://new.land.naver.com/; Accept-Language=ko-KR,ko;q=0.9,en-US;q=0.8"
2026-06-10T20:01:22+09:00,20260610094838704354,처리한 조건,,"{""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0}"
2026-06-10T20:01:22+09:00,20260610094838704354,Generated search URL,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T20:02:35+09:00,,실행 시간,,2026-06-10T20:02:35+09:00
2026-06-10T20:02:35+09:00,,Loaded conditions,,"1 total, 1 active"
2026-06-10T20:02:35+09:00,,Request headers,,"User-Agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36; Referer=https://new.land.naver.com/; Accept-Language=ko-KR,ko;q=0.9,en-US;q=0.8"
2026-06-10T20:02:36+09:00,20260610094838704354,처리한 조건,,"{""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0}"
2026-06-10T20:02:36+09:00,20260610094838704354,Generated search URL,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1
2026-06-10T20:02:53+09:00,20260610094838704354,Status Code,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,429
2026-06-10T20:02:53+09:00,20260610094838704354,Retry Count,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,1
2026-06-10T20:02:53+09:00,20260610094838704354,Raw response length,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,76
2026-06-10T20:02:53+09:00,20260610094838704354,Status Code,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,request-error
2026-06-10T20:02:53+09:00,20260610094838704354,Retry Count,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,1
2026-06-10T20:02:53+09:00,20260610094838704354,Raw response length,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,0
2026-06-10T20:02:53+09:00,20260610094838704354,Error reason if failed,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,네이버 요청 제한 감지 (HTTP 429)
2026-06-10T20:02:53+09:00,20260610094838704354,네이버 요청 제한 감지,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,HTTP 429 감지. 추가 요청 없이 다음 실행까지 대기합니다.
2026-06-10T20:02:53+09:00,20260610094838704354,Final Result,https://new.land.naver.com/api/articles?cortarNo=4311100000&order=rank&realEstateType=APT%3AOPST%3AVL%3AOR%3ADDDGG%3ASGJT%3ASMS%3AGJCG%3AGM%3ATJ&tradeType=A1%3AB1%3AB2&priceMin=0&priceMax=900000000&rentPriceMin=0&rentPriceMax=900000000&areaMin=0&areaMax=900000000&showArticle=false&sameAddressGroup=true&page=1,Stopped safely after HTTP 429
2026-06-10T20:02:53+09:00,20260610094838704354,Parsed Listing Count,,0
2026-06-10T20:02:53+09:00,20260610094838704354,Found listings count,,0
2026-06-10T20:02:53+09:00,20260610094838704354,No new listings,https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4,검색 응답에서 매물 목록을 찾지 못했습니다. 검색 조건 또는 네이버 응답을 확인하세요.
2026-06-10T20:02:53+09:00,,New listings saved count,,0
2026-06-10T20:02:53+09:00,,Duplicate skipped count,,0
2026-06-10T20:02:53+09:00,,No new listings,,검색 결과 후보 매물이 없습니다.
2026-06-10T20:02:53+09:00,,Collection complete,,"Found listings count=0, New listings saved count=0, Duplicate skipped count=0, Filtered=0, Failed=1"
2026-06-10T21:46:13+09:00,,실행 시간,,2026-06-10T21:46:13+09:00
2026-06-10T21:46:13+09:00,,읽은 조건 개수,,1
2026-06-10T21:46:13+09:00,20260610094838704354,처리한 조건,,"{""id"": ""20260610094838704354"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4"", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T21:46:13+09:00"", ""new_listing_count"": 0}"
2026-06-10T21:46:13+09:00,20260610094838704354,생성된 네이버 URL,https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4,https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4
2026-06-10T21:47:14+09:00,20260610094838704354,브라우저 수집 실패,https://new.land.naver.com/404,화면에서 매물 카드를 찾지 못했습니다.
2026-06-10T22:05:37+09:00,,실행 시간,,2026-06-10T22:05:37+09:00
2026-06-10T22:05:37+09:00,,읽은 조건 개수,,1
2026-06-10T22:05:37+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/offices?ms=36.8,127.7,9&a=APT:OPST:VL:OR:DDDGG:SGJT:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-10T22:05:37+09:00"", ""new_listing_count"": 0}"
2026-06-10T22:05:37+09:00,20260610105911284330,Generated URL,"https://new.land.naver.com/offices?ms=36.8,127.7,9&a=APT:OPST:VL:OR:DDDGG:SGJT:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL","https://new.land.naver.com/offices?ms=36.8,127.7,9&a=APT:OPST:VL:OR:DDDGG:SGJT:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL"
2026-06-10T22:06:16+09:00,20260610105911284330,Current URL,https://new.land.naver.com/404,https://new.land.naver.com/404
2026-06-10T22:06:16+09:00,20260610105911284330,404 detected,https://new.land.naver.com/404,"Current URL: https://new.land.naver.com/404 | Generated URL: https://new.land.naver.com/offices?ms=36.8,127.7,9&a=APT:OPST:VL:OR:DDDGG:SGJT:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL | Status Code: 200"
2026-06-10T22:32:54+09:00,,실행 시간,,2026-06-10T22:32:54+09:00
2026-06-10T22:32:54+09:00,,읽은 조건 개수,,1
2026-06-10T22:32:54+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-10T22:32:54+09:00"", ""new_listing_count"": 0}"
2026-06-10T22:32:54+09:00,20260610105911284330,Generated URL from condition,"https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL","https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL"
2026-06-10T22:33:22+09:00,20260610105911284330,Browser goto URL,"https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL","https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL"
2026-06-10T22:33:33+09:00,20260610105911284330,Current URL after load,https://new.land.naver.com/404,https://new.land.naver.com/404
2026-06-10T22:33:33+09:00,20260610105911284330,404 detected,https://new.land.naver.com/404,"Original condition: {""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-10T22:32:54+09:00"", ""new_listing_count"": 0} | Generated URL: https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL | Browser goto URL: https://new.land.naver.com/offices?ms=36.8,127.7,9&a=OPST:SMS:GJCG:GM:TJ&b=A1:B1:B2&e=RETAIL | Current URL: https://new.land.naver.com/404 | Status Code: 200"
2026-06-10T22:33:33+09:00,20260610105911284330,Browser fallback URL,https://new.land.naver.com/offices,https://new.land.naver.com/offices
2026-06-10T22:33:43+09:00,20260610105911284330,Current URL after fallback,https://new.land.naver.com/404,https://new.land.naver.com/404
2026-06-10T22:33:43+09:00,20260610105911284330,브라우저 수집 실패,https://new.land.naver.com/404,기본 네이버부동산 화면도 404로 이동했습니다.
2026-06-10T22:51:18+09:00,,실행 시간,,2026-06-10T22:51:18+09:00
2026-06-10T22:51:18+09:00,,읽은 조건 개수,,1
2026-06-10T22:51:18+09:00,20260610105911284330,처리한 조건,,"{""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-10T22:51:18+09:00"", ""new_listing_count"": 0}"
2026-06-10T22:51:18+09:00,20260610105911284330,Browser entry URL,https://new.land.naver.com/,https://new.land.naver.com/
2026-06-10T22:51:31+09:00,20260610105911284330,Browser goto URL,https://new.land.naver.com/,https://new.land.naver.com/
2026-06-10T22:51:41+09:00,20260610105911284330,Current URL after load,https://new.land.naver.com/404,https://new.land.naver.com/404
2026-06-10T22:51:42+09:00,20260610105911284330,404 detected,https://new.land.naver.com/404,"Original condition: {""id"": ""20260610105911284330"", ""regions"": [""충북 전체""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": ""https://new.land.naver.com/search?keyword=%EC%B6%A9%EB%B6%81+%EC%A0%84%EC%B2%B4"", ""registered_at"": ""2026-06-10T10:59:11"", ""last_collected_at"": ""2026-06-10T22:51:18+09:00"", ""new_listing_count"": 0} | Browser goto URL: https://new.land.naver.com/ | Current URL: https://new.land.naver.com/404 | Status Code: 200"
